id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
419511,Mister Happiness,6.11,319,Released,2017-01-01,10748185,94,False,/7aKx0Qk3V5Q1coqriH0BCK9GIXT.jpg,0,,tt6302050,it,Mister Felicità,"Martino's sister, Caterina, can't work anymore for health reasons and he replaces her as a cleaner for Dr. Guglielmo Gioia, a mental coach. While the doctor leaves, Martino pretends to be his assistant.",5.74,/rdBwgbZOjWcrMKiXdkLTutOyUsw.jpg,,"Romance, Comedy",Cattleya,Italy,Italian,"love, misunderstanding"
445793,Husband & Wife,6.66,319,Released,2017-04-13,2839240,105,False,/gaPrwXYiUfp6kLjtOHaQc18tudW.jpg,0,,tt5753552,it,Moglie e marito,"Married for ten years, in full crisis, thinking about divorce. But following a failed scientific experiment, they suddenly find one inside the body of the other.",6.869,/4DOI8zRChA2x7tBQowLfintVQ9s.jpg,,Comedy,"Groenlandia, Carnet, Errelle Invest",Italy,Italian,body-swap
456048,The Humanity Bureau,4.823,319,Released,2017-07-11,17544173,94,False,/jHd6jANcVYpA7uUGSyJf2nSMULw.jpg,6000000,http://mindseyepictures.com/?p=3091,tt6143568,en,The Humanity Bureau,In 2030 the world is in a permanent state of economic recession and facing serious environmental problems as a result of global warming.,9.816,/2qf4wJoaYAXwY0Lov4OfBhSGbTQ.jpg,In the near future our government will decide who is expendable.,"Action, Science Fiction, Adventure","Minds Eye Entertainment, VMI Worldwide, Bridgegate Pictures",United States of America,English,dystopia
505707,Waiting for the Barbarians,5.984,319,Released,2019-09-06,761361,114,False,/l0vUzd701TzvN3jywXex9G01zpd.jpg,0,,tt6149154,en,Waiting for the Barbarians,"At an isolated frontier outpost, a colonial magistrate suffers a crisis of conscience when an army colonel arrives looking to interrogate the locals about an impending uprising, using cruel tactics that horrify the magistrate.",11.817,/k50gYFDfpAyxcIGjWjnXAaOM81e.jpg,,"Drama, History","AMBI Group, Infinitum Nihil, Ithaca Pictures, Iervolino Entertainment, Samuel Goldwyn Films","Italy, United States of America","English, Mongolian","colony, torture, desert, colonization, east asia"
602654,Horizon Line,5.673,318,Released,2020-10-29,916042,91,False,/2KX79ljurDq6bBXcyoQLROVxkU8.jpg,0,https://www.horizonlinemovie.com/,tt5498354,en,Horizon Line,A couple flying on a small plane to attend a tropical island wedding must fight for their lives after their pilot suffers a heart attack.,16.314,/vWGkIHeCLw9wWvPXnPTOM9d5GiK.jpg,Fly or die.,"Thriller, Adventure","Ombra Films, STX Films, Tre Vänner, Subotica Entertainment, Trevanna Post, SF Studios","United Kingdom, Ireland, United States of America, Sweden",English,
329712,The Measure of a Man,6.549,318,Released,2015-03-16,106498,93,False,/s14TKXCYH8dotfBIBuanNaYyBst.jpg,0,,tt4428814,fr,La Loi du marché,"At the age of 51 and after 20 months on unemployment, Thierry starts a new job that soon brings him face to face with a moral dilemma. How much is he willing to accept to keep his job?",5.194,/fMsOEBcAeBL74xWMUj6hgDv4l1y.jpg,,Drama,"Ciné+, TS Productions, La Région Île-de-France, CNC, Canal+, ARTE France Cinéma, Nord-Ouest Films",France,French,"unemployment, social realism"
454283,Action Point,5.437,318,Released,2018-06-01,5059608,85,False,/tmpY6f0Lf7Dnx6inByjvHby4AYf.jpg,19000000,https://www.paramount.com/movies/action-point,tt6495770,en,Action Point,A daredevil designs and operates his own theme park with his friends.,10.144,/5lqJx0uNKrD1cEKgaqF1LBsLAoi.jpg,Real Stunts. Real Thrills. Real Messed Up.,Comedy,"Dickhouse Productions, Paramount","United States of America, South Africa",English,"amusement park, aftercreditsstinger, duringcreditsstinger, action point, action point movie"
455551,The Recall,4.555,316,Released,2017-06-02,1319566,91,False,/AjZZVxmO6iUyYD5JS4ZuPeo78sx.jpg,5000000,,tt5669936,en,The Recall,"When five friends vacation at a remote lake house, they expect nothing less then a good time, unaware that Earth is under attack by an alien invasion and mass-abductions.",12.354,/yq2DGzM0kNWtGwkplGAcEEM4eSH.jpg,They've come to claim what's theirs,"Science Fiction, Horror","VMI Worldwide, Minds Eye Entertainment, Creativity Capital, Bridgegate Pictures, Invico Capital",Canada,English,
286873,Northmen: A Viking Saga,5.37,316,Released,2014-10-23,3005082,97,False,/l3n7vNeKBfUfLvLRbe8Knk5c1we.jpg,0,,tt2290553,en,Northmen: A Viking Saga,A band of Vikings cross enemy lines and a panicked race begins. The losers will pay with their lives.,13.677,/bx70ZCmLlzu0kALPGoiBezGPG7o.jpg,There's No Time To Bleed,"Adventure, Action, Drama","Two Oceans Production (TOP), Elite Filmproduktion, Jumping Horse Film","Germany, South Africa, Switzerland, United Kingdom",English,"viking, battle"
337154,The Meddler,5.937,316,Released,2016-04-05,4267218,100,False,/cybFHenEWTvppsMTiVd5LduxVni.jpg,3200000,http://sonyclassics.com/themeddler,tt4501454,en,The Meddler,"With a new iPhone, an apartment near the Grove, and a comfortable bank account left to her by her beloved late husband, Marnie Minervini has happily relocated from New Jersey to Los Angeles to be near her daughter Lori, a successful (but still single) screenwriter, and smother her with motherly love. But when the dozens of texts, unexpected visits, and conversations dominated by unsolicited advice force Lori to draw strict personal boundaries, Marnie finds ways to channel her eternal optimism and forceful generosity to change the lives of others - as well as her own - and find a new purpose in life.",7.232,/rzj9ZSleGgsKkY3q6sDDoAxjSu0.jpg,,"Comedy, Drama",Anonymous Content,United States of America,English,"loss of loved one, romance, los angeles, california, woman director, mother daughter relationship"
232679,When the Game Stands Tall,6.633,316,Released,2014-08-22,30127963,115,False,/h2WyyRB2jKpketuZ0znyANyJGjc.jpg,15000000,,tt2247476,en,When the Game Stands Tall,A young coach turns a losing high school football program around to go undefeated for 12 consecutive seasons.,16.129,/ffVhh4sBLpJCu875v6hwLJN5VNR.jpg,"Its Not How Hard You Fall, Its How You Get Back Up",Drama,"Mandalay Pictures, Affirm Films",United States of America,English,"based on novel or book, sports, american football, based on true story, oakland, california, high school sports, high school football"
276905,Norm of the North,4.687,315,Released,2016-01-14,17062499,86,False,/bqBtjT11WMPaX6RY6jkGBFz2HfS.jpg,7000000,https://www.lionsgate.com/movies/norm-of-the-north,tt1594972,en,Norm of the North,"Polar bear Norm and his three Arctic lemming buddies are forced out into the world once their icy home begins melting and breaking apart. Landing in New York, Norm begins life anew as a performing corporate mascot, only to discover that his new employers are directly responsible for the destruction of his polar home.",10.88,/ouaoVSV7aOSWTNnQ9iDA1jw0pgg.jpg,Bear to be different,"Adventure, Animation, Comedy, Family","Lionsgate, Splash Entertainment, Telegael, Assemblage Entertainment, Mandate International, Yang Yang Pictures","China, India, Ireland, United States of America",English,"new york city, polar bear, arctic polar circle region, computer animation, psychotic, avalanche, shocking, lemmings, arctic, disgusted, ghoulish"
610892,Violet Evergarden: Eternity and the Auto Memory Doll,8.216,315,Released,2019-09-06,10841702,91,False,/948wWGWLuG2ZIqRMLgfBjmm7tuR.jpg,0,http://violet-evergarden.jp/sidestory/,tt10477558,ja,ヴァイオレット・エヴァーガーデン 外伝 - 永遠と自動手記人形 -,"Isabella, the daughter of the noble York family, is enrolled in an all-girls academy to be groomed into a dame worthy of nobility. However, she has given up on her future, seeing the prestigious school as nothing more than a prison from the outside world. Her family notices her struggling in her lessons and decides to hire Violet Evergarden to personally tutor her under the guise of a handmaiden.  At first, Isabella treats Violet coldly. Violet seems to be able to do everything perfectly, leading Isabella to assume that she was born with a silver spoon. After some time, Isabella begins to realize that Violet has had her own struggles and starts to open up to her. Isabella soon reveals that she has lost contact with her beloved younger sister, whom she yearns to see again.  Having experienced the power of words through her past clientele, Violet asks if Isabella wishes to write a letter to Taylor. Will Violet be able to help Isabella convey her feelings to her long-lost sister?",20.426,/zjaSw6Ok0MhXjrruPrA27VHyUYC.jpg,,"Drama, Fantasy, Animation","Kyoto Animation, Pony Canyon, ABC Animation, Bandai Namco Arts, Rakuonsha",Japan,Japanese,"friendship, writing, one-sided love, slice of life, steampunk, post war, seinen, anime, working life, letters, girls love, based on light novel"
629015,Shut In,6.935,315,Released,2022-03-24,304106,90,False,/ufagam4FwlIcgPqJlr21EshNkNd.jpg,0,https://lp.dailywire.com/shutinfilm/,tt10131024,en,Shut In,A young single mother is held captive along with her two children by a violent ex and must plot their escape before it’s too late.,22.544,/b5ug4LyLQFeR6azAJyIPBQz5ur9.jpg,The will to live is found within.,"Thriller, Horror, Drama","Bonfire Legend, Voltage Pictures, The Daily Wire",United States of America,"Danish, English",
892515,Masquerade,6.89,314,Released,2022-11-01,6667598,142,False,/Ai4ax5yBpbOcKLuKuxvHQtY9pYy.jpg,14000000,,tt14534796,fr,Mascarade,"Adrien, an attractive dancer whose career was shattered by a motorcycle accident, squanders his youth in idleness. His life changes when he meets Margot, who lives off scams and amorous manipulations.",42.923,/31KgCTaOuLJsUm2cGN2OffripeD.jpg,,"Drama, Comedy, Romance, Crime","Les Films du Kiosque, Orange Studio, Pathé, TF1 Films Production, Canal+, Ciné+",France,French,
613090,"Live Twice, Love Once",7.497,313,Released,2019-09-06,368430,101,False,/mjSypIJlFYrxUZJNllPZ2edSs0c.jpg,1450000,,tt9063902,es,Vivir dos veces,A retired academic teacher tries to find the love of his youth after being diagnosed with Alzheimer's.,9.275,/AhxpEQ0C1UGqMWHBucw0Fj7S3mD.jpg,,"Comedy, Drama","Alamar Cinema 161, Convoy Films, Film Factory",Spain,Spanish,
736732,Broker,7.2,312,Released,2022-06-08,18632208,129,False,/8TMdJHCZMqs2VjNZIx0T34ny7d7.jpg,0,,tt13056052,ko,브로커,"Sang-hyeon is always struggling from debt, and Dong-soo works at a baby box facility. On a rainy night, they steal the baby Woo-sung, who was left in the baby box, to sell him at a good price. Meanwhile, detectives were watching, and they quietly track them down to capture the crucial evidence.",30.84,/ulGCgWnidH9LJTRL9rMV23cLtQb.jpg,Some leave. Some retrieve.,"Drama, Comedy","Zip Cinema, CJ Entertainment",South Korea,Korean,"baby, adoption, investigation, broker, road trip, family relationships, road movie, abandoned baby, busan, south korea, baby box"
454699,Monster Family,5.992,311,Released,2017-08-24,26441892,93,False,/jFSwrtsYJ0QesgPrvShQNOTn8aV.jpg,0,,tt6572702,en,Monster Family,"The Wishbone family are far from happy. In an attempt to reconnect as a family, they plan a fun night out. However, the plan backfires when they are cursed and all turned into Monsters.",12.02,/gjDbd43e7o2Ssn7P1l50Bv0rtIl.jpg,,"Animation, Family, Fantasy, Comedy","Agir, Ambient Entertainment, Timeless Films, United Entertainment, Mack Media","United Kingdom, Germany",English,"vampire, werewolf"
500916,Primal,5.638,311,Released,2019-12-27,146863,97,False,/A3DD0R6vZ5SwD0qGKaU7HL5KVat.jpg,9000000,,tt7394816,en,Primal,"A big-game hunter for zoos books passage on a Greek shipping freighter with a fresh haul of exotic and deadly animals from the Amazon, including a rare white Jaguar – along with a political assassin being extradited to the U.S in secret. Two days into the journey, the assassin escapes and releases the captive animals, throwing the ship into chaos.",12.869,/v0Air5GTsfgtjsnZyji2lH6r2b8.jpg,The ultimate hunter vs the ultimate predator,"Action, Adventure, Thriller","Daniel Grodnik Productions, Wonderfilm Media, Imprint Entertainment, Artem Entertainment, Pimienta, Lionsgate",United States of America,English,"assassin, amazon rainforest, freighter, big game hunter, exotic animals"
663866,Censor,5.789,311,Released,2021-06-11,314785,84,False,/biUrxGIyrJjMGwASrPECVbrh6w4.jpg,0,https://www.censormovie.com/,tt10329614,en,Censor,"Film censor Enid takes pride in her meticulous work, guarding unsuspecting audiences from the deleterious effects of watching the gore-filled movies she pores over. Her sense of duty to protect is amplified by guilt over her inability to recall details of the long-ago disappearance of her sister. When Enid is assigned to review a disturbing film from the archive that echoes her hazy childhood memories, she begins to unravel how this eerie work might be tied to her past.",12.622,/1FOEEtGFPp5cgpLfPQVMB0UNVpI.jpg,You can't edit reality.,"Horror, Mystery","Silver Salt Films, Film4 Productions, Ffilm Cymru Wales, Cinelab London, Kodak Motion Picture Products, Rook Films, Timpson Films",United Kingdom,English,"film in film, anonymous telephone call, censorship, woman director, video nasty, 1980s, film censorship, dead sister, mysterious disappearance"
585378,After Yang,6.424,309,Released,2021-07-08,131465,96,False,/y8ZholsWIn4jR3JoDWOSSFY87vf.jpg,0,https://tickets.afteryang.movie/,tt8633464,en,After Yang,"When his young daughter's beloved companion — an android named Yang — malfunctions, Jake searches for a way to repair him. In the process, Jake discovers the life that has been passing in front of him, reconnecting with his wife and daughter across a distance he didn't know was there.",14.044,/qjEuDeKOhA7JqaaqhLSfoS9titb.jpg,The future has never looked so human.,"Science Fiction, Drama","A24, Cinereach, Per Capita Productions",United States of America,"Mandarin, English","future, based on novel or book, loss of loved one, adoptive father, father, loss, futuristic, grief, memory, robot, mourning, adopted child, futuristic car, futuristic vehicle, father daughter relationship, self-driving car"
613377,30 Days Max,5.451,308,Released,2020-10-14,11208529,87,False,/oRqKtgOXMXCEdA2zSpD9GoVyUq8.jpg,13000000,,tt11206302,fr,30 jours max,"Rayane is a scared and clumsy young cop who is constantly mocked by other cops. The day his doctor wrongly tells him that he has only thirty days to live, he understands that this is his last chance to become a hero within his police station and impress his colleague Stéphanie. The eternal fearful man then turns into a real hothead who will take all the risks to catch a big drug lord...",11.16,/okepE7ytt7bWyFdD77Et273sAtt.jpg,,"Comedy, Action","Axel Films, StudioCanal, M6 Films, Canal+, Ciné+, M6",France,French,police
